channel_title,channel_id,publishedAt,subscriberCount,videoCount,viewCount,timestamp
Chili Klaus,,,0,0,0,2019-04-07 15:21:01.769487
The Oregonian,,,0,0,0,2019-04-07 15:21:02.814630
ThomasRhettVEVO,UCGHi_s4RrqUh4hsS4mLbiPg,2012-01-30T19:56:08.000Z,752821,40,788032754,2019-04-07 15:21:03.879284
wdwmagic,UCGoKQ9IomBRXyP5DyDjAIIw,2006-04-03T08:50:14.000Z,11021,467,7537968,2019-04-07 15:21:04.984965
CGP Grey,,,0,0,0,2019-04-07 15:21:06.048932
Inside the Magic,,,0,0,0,2019-04-07 15:21:07.085980
Top Korean News,,,0,0,0,2019-04-07 15:21:08.123560
Sports Lovers n1,,,0,0,0,2019-04-07 15:21:09.182407
nickjonas,UCOvsww4Ch0ZKzFkITMm541g,2013-12-22T02:52:46.000Z,2895090,19,2277705,2019-04-07 15:21:10.247537
Davie504,UCgFvT6pUq9HLOvKBYERzXSQ,2011-05-18T19:24:31.000Z,2540175,421,443712001,2019-04-07 15:21:11.323401
Chevrolet,UCSVpCNZzOeMekuMiFze3fnQ,2006-01-11T11:25:50.000Z,622725,191,26563077,2019-04-07 15:21:12.406262
Hillsong Worship,,,0,0,0,2019-04-07 15:21:13.453036
Los Angeles Times,,,0,0,0,2019-04-07 15:21:14.486999
CrazyLaughAction,UC182iDNytd-wAAHHtxzn5Gw,2009-07-13T00:49:41.000Z,39042,31,95458798,2019-04-07 15:21:15.582347
TheBeatlesVEVO,UC4dqLAF7yT-_DqeYisQ001w,2009-12-09T05:30:39.000Z,1337718,45,1143385791,2019-04-07 15:21:16.646632
52 Skillz,,,0,0,0,2019-04-07 15:21:17.678585
Daily Caller,,,0,0,0,2019-04-07 15:21:18.718682
The Nocturnal Alchemist,,,0,0,0,2019-04-07 15:21:19.765482
Paul Sellers,,,0,0,0,2019-04-07 15:21:20.798810
RetroManCave,UCLEoyoOKZK0idGqSc6Pi23w,2012-01-01T13:31:17.000Z,68663,171,5046497,2019-04-07 15:21:21.876857
JackJohnsonVEVO,UCFY1gD9VMrMdPgLuCaZPojg,2009-05-12T05:28:12.000Z,287458,56,205873192,2019-04-07 15:21:22.954904
boogie2988,UC4_bwov47DseacR1-ttTdOg,2006-04-06T01:39:32.000Z,4566713,2118,834004032,2019-04-07 15:21:24.045970
The Bella Twins,,,0,0,0,2019-04-07 15:21:25.078525
Jessica Vu,,,0,0,0,2019-04-07 15:21:26.119593
Step Up: High Water,,,0,0,0,2019-04-07 15:21:27.156989
Michael Dapaah,,,0,0,0,2019-04-07 15:21:28.193441
BBC America,,,0,0,0,2019-04-07 15:21:29.236863
LifeAccordingToJimmy,UCtKf_mQKvfiPvpxyKBVWBoQ,2011-11-24T00:21:28.000Z,3205731,263,533245478,2019-04-07 15:21:30.302830
foofightersVEVO,UCGRjJrpD2bmk9Ilq6nq80qg,2009-09-02T23:37:10.000Z,1400410,71,1306175564,2019-04-07 15:21:31.380878
Alec Steele,,,0,0,0,2019-04-07 15:21:32.425433
Will Darbyshire,,,0,0,0,2019-04-07 15:21:33.470566
The Lore Master,,,0,0,0,2019-04-07 15:21:34.505314
Reach Records,,,0,0,0,2019-04-07 15:21:35.553277
MITCHELL WIGGS,,,0,0,0,2019-04-07 15:21:36.591916
SZAVEVO,,,0,0,0,2019-04-07 15:21:37.644721
Crafty Panda,,,0,0,0,2019-04-07 15:21:38.678638
Peter Caine Dog Training,,,0,0,0,2019-04-07 15:21:39.721250
Ben Pluimer,,,0,0,0,2019-04-07 15:21:40.757466
KatyPerryVEVO,UC-8Q-hLdECwQmaWNwXitYDw,2009-12-13T03:04:53.000Z,26287489,126,17218325752,2019-04-07 15:21:41.846075
Brave Wilderness,,,0,0,0,2019-04-07 15:21:42.881240
Panic! At The Disco,,,0,0,0,2019-04-07 15:21:43.928079
littlemixVEVO,UCssD3_aDYhaG44mwP53CO0w,2011-10-29T20:41:14.000Z,8252053,140,4171703746,2019-04-07 15:21:44.991531
Amazon Studios,,,0,0,0,2019-04-07 15:21:46.023425
ByronTalbott,UCD5WWnRed32y3xGwmrDhUiQ,2011-06-08T16:04:29.000Z,1432161,318,111402582,2019-04-07 15:21:47.093074
Cody'sLab,,,0,0,0,2019-04-07 15:21:48.130910
New England Patriots,,,0,0,0,2019-04-07 15:21:49.177704
Channel 4,,,0,0,0,2019-04-07 15:21:50.234536
Momentum Pictures,,,0,0,0,2019-04-07 15:21:51.272155
Waterjet Channel,,,0,0,0,2019-04-07 15:21:52.330451
Invisible People,,,0,0,0,2019-04-07 15:21:53.377088
Macklemore LLC,,,0,0,0,2019-04-07 15:21:54.410011
Cardi B,,,0,0,0,2019-04-07 15:21:55.449933
ONE Media,,,0,0,0,2019-04-07 15:21:56.488068
JennaMarbles,UC9gFih9rw0zNCK3ZtoKQQyA,2010-02-16T17:38:20.000Z,19499742,444,3100516305,2019-04-07 15:21:57.566777
SugarlandVEVO,UCbJI4Kiaba4Nh_tVjR3Gm7w,2009-05-12T05:29:29.000Z,341247,36,311927455,2019-04-07 15:21:58.631869
Whistle Sports,,,0,0,0,2019-04-07 15:21:59.679225
JarJar Abrams,,,0,0,0,2019-04-07 15:22:00.717983
Lisa Eldridge,,,0,0,0,2019-04-07 15:22:01.764737
Foot Locker,,,0,0,0,2019-04-07 15:22:02.798695
BBC Three,,,0,0,0,2019-04-07 15:22:03.832107
INQUIRER.net,,,0,0,0,2019-04-07 15:22:04.878881
Lyft,,,0,0,0,2019-04-07 15:22:05.931640
Spotify,UCRMqQWxCWE0VMvtUElm-rEA,2008-01-15T17:26:45.000Z,317711,249,101316275,2019-04-07 15:22:07.021914
Star Wars Coffee,,,0,0,0,2019-04-07 15:22:08.090331
TheUnlockr,,,0,0,0,2019-04-07 15:22:09.141958
Brad Mondo,,,0,0,0,2019-04-07 15:22:10.185042
Business Insider UK,,,0,0,0,2019-04-07 15:22:11.238293
negermano,UCMqxNDSr5u8FkPXXLB7welg,2008-05-07T09:04:47.000Z,24,22,24091,2019-04-07 15:22:12.391173
Frankie Vision,,,0,0,0,2019-04-07 15:22:13.437973
KendrickLamarVEVO,UCoYfzC2zMlc9M-Odgaf6OSg,2011-02-09T14:00:06.000Z,7123574,55,2407742983,2019-04-07 15:22:14.516397
Gerry Litwin,,,0,0,0,2019-04-07 15:22:15.564430
Doug Ellison,,,0,0,0,2019-04-07 15:22:16.599276
How To Make Everything,,,0,0,0,2019-04-07 15:22:17.632638
Seonkyoung Longest,,,0,0,0,2019-04-07 15:22:18.665720
Freedom of the Press Foundation,,,0,0,0,2019-04-07 15:22:19.701596
The Rock,,,0,0,0,2019-04-07 15:22:20.739677
CNET,UC1h8KcM6ze8-mTrSL61HJIA,2005-12-09T06:10:47.000Z,155,10,136019,2019-04-07 15:22:21.827212
CBS New York,,,0,0,0,2019-04-07 15:22:22.874014
Torm place,,,0,0,0,2019-04-07 15:22:23.923115
MLB,UCoLrcjPV5PbUrUyXq5mjc_A,2005-12-25T18:02:22.000Z,1574931,274980,1460734296,2019-04-07 15:22:24.998182
VOsprey22,UCy_3z9nUwuip2xkF_BNCQYw,2011-10-10T22:51:47.000Z,27,2,87666,2019-04-07 15:22:26.150930
Smyang Piano,,,0,0,0,2019-04-07 15:22:27.195200
Function,,,0,0,0,2019-04-07 15:22:28.256374
MARIO TESTINO,,,0,0,0,2019-04-07 15:22:29.294973
Tyler Stalman,,,0,0,0,2019-04-07 15:22:30.346596
Kerry Wong,,,0,0,0,2019-04-07 15:22:31.394061
MODSUN,UCJJDFP9XgtqZQ8I6zDEiM9g,2009-07-11T00:51:59.000Z,122626,172,32763004,2019-04-07 15:22:32.471848
Joey Graceffa,,,0,0,0,2019-04-07 15:22:33.523320
Food Wishes,,,0,0,0,2019-04-07 15:22:34.557841
Kyle Jennermann,,,0,0,0,2019-04-07 15:22:35.594706
FC Barcelona,,,0,0,0,2019-04-07 15:22:36.657129
J.J. McCullough,,,0,0,0,2019-04-07 15:22:37.689617
Theme Park Review,,,0,0,0,2019-04-07 15:22:38.725353
Real Madrid C.F.,,,0,0,0,2019-04-07 15:22:39.756726
Official Charts,,,0,0,0,2019-04-07 15:22:40.795805
IFC Films,,,0,0,0,2019-04-07 15:22:41.829204
MYSTERY SCIENCE THEATER 3000,,,0,0,0,2019-04-07 15:22:42.876003
Republican News Watch,,,0,0,0,2019-04-07 15:22:43.922803
Hulu,,,0,0,0,2019-04-07 15:22:44.974362
Famous Celebrities Snaps,,,0,0,0,2019-04-07 15:22:46.021161
DragTimes,UCWeLPNowZvdzXwnCDxVyNEg,2006-10-10T11:54:14.000Z,215631,863,107071920,2019-04-07 15:22:47.134472
Keke Palmer,,,0,0,0,2019-04-07 15:22:48.179325
NBC,UCccjdJEay2hpb5scz61zY6Q,2006-06-12T17:43:46.000Z,631649,241,35683772,2019-04-07 15:22:49.253402
Ryan Northover,,,0,0,0,2019-04-07 15:22:50.287648
Derek Hough,,,0,0,0,2019-04-07 15:22:51.324293
XenonJohn,UCK1Yak5NEF_fPyF1Xf-PVOQ,2006-07-31T08:14:31.000Z,0,0,0,2019-04-07 15:22:52.490512
vnbreyes,,,0,0,0,2019-04-07 15:22:53.557173
Doctor Who,,,0,0,0,2019-04-07 15:22:54.592574
NBC Sports,,,0,0,0,2019-04-07 15:22:55.624637
The Royal Family,,,0,0,0,2019-04-07 15:22:56.671074
Mark Sales,,,0,0,0,2019-04-07 15:22:57.717875
KBAK - KBFX - Eyewitness News - BakersfieldNow,,,0,0,0,2019-04-07 15:22:58.764676
Russell Howard,,,0,0,0,2019-04-07 15:22:59.798354
Movieclips Coming Soon,,,0,0,0,2019-04-07 15:23:00.835011
VICELAND,UCwCXJeXiZ0_0QMQMJxwrNVw,2006-05-09T11:52:49.000Z,67,1,22679,2019-04-07 15:23:01.975554
Troom Troom,,,0,0,0,2019-04-07 15:23:03.022692
Jordan Wilson,,,0,0,0,2019-04-07 15:23:04.062675
Linus Tech Tips,,,0,0,0,2019-04-07 15:23:05.102806
FX Networks,,,0,0,0,2019-04-07 15:23:06.144826
Channel Awesome,,,0,0,0,2019-04-07 15:23:07.183326
