channel_title,channel_id,publishedAt,subscriberCount,videoCount,viewCount,timestamp
wdwmagic,UCGoKQ9IomBRXyP5DyDjAIIw,2006-04-03T08:50:14.000Z,11021,467,7538261,2019-04-07 16:39:57.690831
CGP Grey,,,0,0,0,2019-04-07 16:39:58.733691
Inside the Magic,,,0,0,0,2019-04-07 16:39:59.786500
Top Korean News,,,0,0,0,2019-04-07 16:40:00.829090
Sports Lovers n1,,,0,0,0,2019-04-07 16:40:01.874687
nickjonas,UCOvsww4Ch0ZKzFkITMm541g,2013-12-22T02:52:46.000Z,2895158,19,2277792,2019-04-07 16:40:02.947191
Davie504,UCgFvT6pUq9HLOvKBYERzXSQ,2011-05-18T19:24:31.000Z,2540394,421,443812908,2019-04-07 16:40:04.038671
Chevrolet,UCSVpCNZzOeMekuMiFze3fnQ,2006-01-11T11:25:50.000Z,622728,191,26567238,2019-04-07 16:40:05.108063
Hillsong Worship,,,0,0,0,2019-04-07 16:40:06.149593
Los Angeles Times,,,0,0,0,2019-04-07 16:40:07.192607
CrazyLaughAction,UC182iDNytd-wAAHHtxzn5Gw,2009-07-13T00:49:41.000Z,39044,31,95461993,2019-04-07 16:40:08.275153
TheBeatlesVEVO,UC4dqLAF7yT-_DqeYisQ001w,2009-12-09T05:30:39.000Z,1337718,45,1143490398,2019-04-07 16:40:09.362591
52 Skillz,,,0,0,0,2019-04-07 16:40:10.405366
Daily Caller,,,0,0,0,2019-04-07 16:40:11.452001
The Nocturnal Alchemist,,,0,0,0,2019-04-07 16:40:12.492393
Paul Sellers,,,0,0,0,2019-04-07 16:40:13.541908
RetroManCave,UCLEoyoOKZK0idGqSc6Pi23w,2012-01-01T13:31:17.000Z,68670,171,5047004,2019-04-07 16:40:14.615579
JackJohnsonVEVO,UCFY1gD9VMrMdPgLuCaZPojg,2009-05-12T05:28:12.000Z,287458,56,205878542,2019-04-07 16:40:15.679148
boogie2988,UC4_bwov47DseacR1-ttTdOg,2006-04-06T01:39:32.000Z,4566715,2118,834009277,2019-04-07 16:40:16.759502
The Bella Twins,,,0,0,0,2019-04-07 16:40:17.802926
Jessica Vu,,,0,0,0,2019-04-07 16:40:18.839799
Step Up: High Water,,,0,0,0,2019-04-07 16:40:19.883187
Michael Dapaah,,,0,0,0,2019-04-07 16:40:20.924618
BBC America,,,0,0,0,2019-04-07 16:40:21.964341
LifeAccordingToJimmy,UCtKf_mQKvfiPvpxyKBVWBoQ,2011-11-24T00:21:28.000Z,3205763,263,533257824,2019-04-07 16:40:23.034839
foofightersVEVO,UCGRjJrpD2bmk9Ilq6nq80qg,2009-09-02T23:37:10.000Z,1400410,71,1306221487,2019-04-07 16:40:24.105299
Alec Steele,,,0,0,0,2019-04-07 16:40:25.144137
Will Darbyshire,,,0,0,0,2019-04-07 16:40:26.181890
The Lore Master,,,0,0,0,2019-04-07 16:40:27.229521
Reach Records,,,0,0,0,2019-04-07 16:40:28.269901
MITCHELL WIGGS,,,0,0,0,2019-04-07 16:40:29.311664
SZAVEVO,,,0,0,0,2019-04-07 16:40:30.365196
Crafty Panda,,,0,0,0,2019-04-07 16:40:31.417683
Peter Caine Dog Training,,,0,0,0,2019-04-07 16:40:32.457296
Ben Pluimer,,,0,0,0,2019-04-07 16:40:33.504781
KatyPerryVEVO,UC-8Q-hLdECwQmaWNwXitYDw,2009-12-13T03:04:53.000Z,26287491,126,17218772422,2019-04-07 16:40:34.579425
Brave Wilderness,,,0,0,0,2019-04-07 16:40:35.622981
Panic! At The Disco,,,0,0,0,2019-04-07 16:40:36.664631
littlemixVEVO,UCssD3_aDYhaG44mwP53CO0w,2011-10-29T20:41:14.000Z,8252060,140,4171922155,2019-04-07 16:40:37.736235
Amazon Studios,,,0,0,0,2019-04-07 16:40:38.780564
ByronTalbott,UCD5WWnRed32y3xGwmrDhUiQ,2011-06-08T16:04:29.000Z,1432177,318,111403931,2019-04-07 16:40:39.859290
Cody'sLab,,,0,0,0,2019-04-07 16:40:40.899005
New England Patriots,,,0,0,0,2019-04-07 16:40:41.941800
Channel 4,,,0,0,0,2019-04-07 16:40:42.985464
Momentum Pictures,,,0,0,0,2019-04-07 16:40:44.033220
Waterjet Channel,,,0,0,0,2019-04-07 16:40:45.078056
Invisible People,,,0,0,0,2019-04-07 16:40:46.120080
Macklemore LLC,,,0,0,0,2019-04-07 16:40:47.166947
Cardi B,,,0,0,0,2019-04-07 16:40:48.206588
ONE Media,,,0,0,0,2019-04-07 16:40:49.250204
JennaMarbles,UC9gFih9rw0zNCK3ZtoKQQyA,2010-02-16T17:38:20.000Z,19500027,444,3100584871,2019-04-07 16:40:50.321838
SugarlandVEVO,UCbJI4Kiaba4Nh_tVjR3Gm7w,2009-05-12T05:29:29.000Z,341247,36,311936313,2019-04-07 16:40:51.405935
Whistle Sports,,,0,0,0,2019-04-07 16:40:52.449416
JarJar Abrams,,,0,0,0,2019-04-07 16:40:53.492065
Lisa Eldridge,,,0,0,0,2019-04-07 16:40:54.535698
Foot Locker,,,0,0,0,2019-04-07 16:40:55.579126
BBC Three,,,0,0,0,2019-04-07 16:40:56.622679
INQUIRER.net,,,0,0,0,2019-04-07 16:40:57.661094
Lyft,,,0,0,0,2019-04-07 16:40:58.709468
Spotify,UCRMqQWxCWE0VMvtUElm-rEA,2008-01-15T17:26:45.000Z,317719,249,101317719,2019-04-07 16:40:59.784872
Star Wars Coffee,,,0,0,0,2019-04-07 16:41:00.827311
TheUnlockr,,,0,0,0,2019-04-07 16:41:01.879784
Brad Mondo,,,0,0,0,2019-04-07 16:41:02.927197
Business Insider UK,,,0,0,0,2019-04-07 16:41:03.968590
negermano,UCMqxNDSr5u8FkPXXLB7welg,2008-05-07T09:04:47.000Z,24,22,24091,2019-04-07 16:41:05.094944
Frankie Vision,,,0,0,0,2019-04-07 16:41:06.141632
KendrickLamarVEVO,UCoYfzC2zMlc9M-Odgaf6OSg,2011-02-09T14:00:06.000Z,7123727,55,2407823052,2019-04-07 16:41:07.212017
Gerry Litwin,,,0,0,0,2019-04-07 16:41:08.253417
Doug Ellison,,,0,0,0,2019-04-07 16:41:09.297951
How To Make Everything,,,0,0,0,2019-04-07 16:41:10.346347
Seonkyoung Longest,,,0,0,0,2019-04-07 16:41:11.389737
Freedom of the Press Foundation,,,0,0,0,2019-04-07 16:41:12.433148
The Rock,,,0,0,0,2019-04-07 16:41:13.473661
CNET,UC1h8KcM6ze8-mTrSL61HJIA,2005-12-09T06:10:47.000Z,155,10,136019,2019-04-07 16:41:14.600342
CBS New York,,,0,0,0,2019-04-07 16:41:15.643878
Torm place,,,0,0,0,2019-04-07 16:41:16.691276
MLB,UCoLrcjPV5PbUrUyXq5mjc_A,2005-12-25T18:02:22.000Z,1575125,274980,1460864851,2019-04-07 16:41:17.762661
VOsprey22,UCy_3z9nUwuip2xkF_BNCQYw,2011-10-10T22:51:47.000Z,27,2,87666,2019-04-07 16:41:18.866000
Smyang Piano,,,0,0,0,2019-04-07 16:41:19.914414
Function,,,0,0,0,2019-04-07 16:41:20.973813
MARIO TESTINO,,,0,0,0,2019-04-07 16:41:22.012216
Tyler Stalman,,,0,0,0,2019-04-07 16:41:23.056670
Kerry Wong,,,0,0,0,2019-04-07 16:41:24.102350
MODSUN,UCJJDFP9XgtqZQ8I6zDEiM9g,2009-07-11T00:51:59.000Z,122628,172,32764005,2019-04-07 16:41:25.243691
Joey Graceffa,,,0,0,0,2019-04-07 16:41:26.284094
Food Wishes,,,0,0,0,2019-04-07 16:41:27.330491
Kyle Jennermann,,,0,0,0,2019-04-07 16:41:28.371893
FC Barcelona,,,0,0,0,2019-04-07 16:41:29.412294
J.J. McCullough,,,0,0,0,2019-04-07 16:41:30.457671
Theme Park Review,,,0,0,0,2019-04-07 16:41:31.500078
Real Madrid C.F.,,,0,0,0,2019-04-07 16:41:32.541489
Official Charts,,,0,0,0,2019-04-07 16:41:33.592889
IFC Films,,,0,0,0,2019-04-07 16:41:34.633285
MYSTERY SCIENCE THEATER 3000,,,0,0,0,2019-04-07 16:41:35.674965
Republican News Watch,,,0,0,0,2019-04-07 16:41:36.715623
Hulu,,,0,0,0,2019-04-07 16:41:37.764136
Famous Celebrities Snaps,,,0,0,0,2019-04-07 16:41:38.804818
DragTimes,UCWeLPNowZvdzXwnCDxVyNEg,2006-10-10T11:54:14.000Z,215668,863,107079234,2019-04-07 16:41:39.894313
Keke Palmer,,,0,0,0,2019-04-07 16:41:40.933001
NBC,UCccjdJEay2hpb5scz61zY6Q,2006-06-12T17:43:46.000Z,631651,241,35684302,2019-04-07 16:41:42.007361
Ryan Northover,,,0,0,0,2019-04-07 16:41:43.048784
Derek Hough,,,0,0,0,2019-04-07 16:41:44.095167
XenonJohn,UCK1Yak5NEF_fPyF1Xf-PVOQ,2006-07-31T08:14:31.000Z,0,0,0,2019-04-07 16:41:45.240523
vnbreyes,,,0,0,0,2019-04-07 16:41:46.284892
Doctor Who,,,0,0,0,2019-04-07 16:41:47.322313
NBC Sports,,,0,0,0,2019-04-07 16:41:48.363728
The Royal Family,,,0,0,0,2019-04-07 16:41:49.410395
Mark Sales,,,0,0,0,2019-04-07 16:41:50.452076
KBAK - KBFX - Eyewitness News - BakersfieldNow,,,0,0,0,2019-04-07 16:41:51.495635
Russell Howard,,,0,0,0,2019-04-07 16:41:52.541095
Movieclips Coming Soon,,,0,0,0,2019-04-07 16:41:53.585715
VICELAND,UCwCXJeXiZ0_0QMQMJxwrNVw,2006-05-09T11:52:49.000Z,67,1,22679,2019-04-07 16:41:54.721084
Troom Troom,,,0,0,0,2019-04-07 16:41:55.767459
Jordan Wilson,,,0,0,0,2019-04-07 16:41:56.814127
Linus Tech Tips,,,0,0,0,2019-04-07 16:41:57.856632
FX Networks,,,0,0,0,2019-04-07 16:41:58.899055
Channel Awesome,,,0,0,0,2019-04-07 16:41:59.941621
IFC,UCAy4_9g22xCsEJBYkpq9jow,2006-03-10T16:07:23.000Z,90908,992,21597183,2019-04-07 16:42:01.026210
Sriram Murali,,,0,0,0,2019-04-07 16:42:02.066593
Dawid Szmandra,,,0,0,0,2019-04-07 16:42:03.101992
nothorwitzer,UCXSyVEIGKbRVEa3vMUvPLEg,2009-02-26T04:34:37.000Z,177,33,129490,2019-04-07 16:42:04.263678
Lil Peep,,,0,0,0,2019-04-07 16:42:05.783376
TromaMovies,UC4O0LNYmaOczcSMHA_FE1Mw,2012-04-26T16:39:24.000Z,532761,1055,58665737,2019-04-07 16:42:06.855900
Chris Reinacher,,,0,0,0,2019-04-07 16:42:07.895399
Revolt TV,,,0,0,0,2019-04-07 16:42:08.942342
SmarterEveryDay,UCq1Z5S3JQfupBGEZAzkpp-g,2011-03-10T01:31:52.000Z,478,0,0,2019-04-07 16:42:10.011727
Monster Energy,,,0,0,0,2019-04-07 16:42:11.052263
Movieclips Film Festivals & Indie Films,,,0,0,0,2019-04-07 16:42:12.092664
Maymo,UCl4CCWlX8W8Bqjecre0Q4zw,2006-02-20T06:15:45.000Z,7,0,0,2019-04-07 16:42:13.237007
Camila Cabello,,,0,0,0,2019-04-07 16:42:14.276409
Chloe x Halle,,,0,0,0,2019-04-07 16:42:15.318945
KBSKpop,UCeLPm9yH_a_QH8n6445G-Ow,2011-12-28T02:47:08.000Z,3560242,16573,1823544537,2019-04-07 16:42:16.393325
Ben Actis,,,0,0,0,2019-04-07 16:42:17.442724
Rebel Wilson,,,0,0,0,2019-04-07 16:42:18.485265
Huxley Berg Studios,,,0,0,0,2019-04-07 16:42:19.570651
gzumwalt,UCnuuKDsk8mBHD4EmTllblgA,2006-12-08T12:57:56.000Z,1,0,0,2019-04-07 16:42:20.707164
Gcincorp Ecommerce and Real Estate,,,0,0,0,2019-04-07 16:42:21.746422
mugumogu,UCRVruzlQF5cqpw9jQgIgNdw,2008-07-10T11:41:19.000Z,623527,714,379127562,2019-04-07 16:42:22.814950
Onur Altuğ Sever,,,0,0,0,2019-04-07 16:42:23.860606
voordeel,,,0,0,0,2019-04-07 16:42:24.910995
Huw Parkinson,,,0,0,0,2019-04-07 16:42:25.958386
Lil Wayne,,,0,0,0,2019-04-07 16:42:27.006829
Tpindell,UCu21qy6GfxrkknjPkAJOa6A,2006-04-09T22:15:16.000Z,21964,0,0,2019-04-07 16:42:28.131190
The Pet Collective,,,0,0,0,2019-04-07 16:42:29.169587
Patricia Bright,,,0,0,0,2019-04-07 16:42:30.206231
KathleenLights,UC8v4vz_n2rys6Yxpj8LuOBA,2013-01-26T17:17:59.000Z,4064558,910,518312426,2019-04-07 16:42:31.284951
Edward Avila,,,0,0,0,2019-04-07 16:42:32.327351
Max Skipper,,,0,0,0,2019-04-07 16:42:33.372751
PONY Syndrome,,,0,0,0,2019-04-07 16:42:34.416238
Pero Like,,,0,0,0,2019-04-07 16:42:35.457808
Austin Burk,,,0,0,0,2019-04-07 16:42:36.500571
Josh Levine,,,0,0,0,2019-04-07 16:42:37.554964
automotivemaster1972,UCbnMUTnmqXRXw0NdjVaV8XA,2012-04-21T09:43:39.000Z,2412,352,3104365,2019-04-07 16:42:38.674452
UJ,UCbnme17juJ1sYT7BiSTCd-A,2006-03-01T01:45:41.000Z,198,0,0,2019-04-07 16:42:39.809803
Kevin Noonan,,,0,0,0,2019-04-07 16:42:40.857406
Conor Maynard,,,0,0,0,2019-04-07 16:42:41.899807
Specialized Bicycles,,,0,0,0,2019-04-07 16:42:42.944474
matt,,,0,0,0,2019-04-07 16:42:44.003894
Mr Sunday Movies,,,0,0,0,2019-04-07 16:42:45.049542
Fifty Shades,,,0,0,0,2019-04-07 16:42:46.091941
Piece Of Me Tour Planet Hollywood,,,0,0,0,2019-04-07 16:42:47.136364
Bruce Land,,,0,0,0,2019-04-07 16:42:48.184819
FailArmy,UCPDis9pjXuqyI7RYLJ-TTSA,2011-07-05T10:47:32.000Z,14567881,741,5152971068,2019-04-07 16:42:49.261476
DrMachakil,UCFo6KzfqpCe-fHALGhkmFKg,2007-04-02T01:53:12.000Z,26786,69,19927635,2019-04-07 16:42:50.377814
justintimberlakeVEVO,UCsXfDf1CDgU3SCt0gxJNXGg,2009-09-02T23:37:36.000Z,6668198,66,3892763675,2019-04-07 16:42:51.445315
PlayOverwatch,UCM9KGdihR14QHFeyOsA-kgA,2014-03-31T20:00:50.000Z,4235,0,0,2019-04-07 16:42:52.526694
BØRNSmusicVEVO,,,0,0,0,2019-04-07 16:42:53.571147
Yoga With Adriene,,,0,0,0,2019-04-07 16:42:54.614784
mariahxlambily,,,0,0,0,2019-04-07 16:42:55.663294
TheTimTracker,UCoocMG5lMACNKgpvqKay2lg,2009-06-27T18:40:04.000Z,598785,3589,224140213,2019-04-07 16:42:56.744762
Guy Tang,,,0,0,0,2019-04-07 16:42:57.785278
CatCreature,UCtlliE8Yd3NMUwzC0Xwu4Eg,2007-04-10T03:03:04.000Z,1,1,534,2019-04-07 16:42:58.916615
Big Marvel,,,0,0,0,2019-04-07 16:42:59.959129
AviciiOfficialVEVO,UC1SqP7_RfOC9Jf9L_GRHANg,2011-11-29T14:45:01.000Z,11487942,111,6141539442,2019-04-07 16:43:01.728142
What's Inside?,,,0,0,0,2019-04-07 16:43:02.767107
Beyonce,UCuHzBCaKmtaLcRAOoazhCPA,2005-11-07T06:09:32.000Z,18178909,218,798659749,2019-04-07 16:43:03.839491
Erin Noelle,,,0,0,0,2019-04-07 16:43:04.881878
Braxen McConnell,,,0,0,0,2019-04-07 16:43:05.939773
Like Stories of Old,,,0,0,0,2019-04-07 16:43:06.979365
Cristi Cristian,,,0,0,0,2019-04-07 16:43:08.022767
Mom Will Be Proud,,,0,0,0,2019-04-07 16:43:09.066165
BachelorsPadTv,UCAs1oazmkNDzpgiLZraMZMQ,2012-01-17T04:26:53.000Z,2139233,91,132932063,2019-04-07 16:43:10.137697
영국남자 Korean Englishman,,,0,0,0,2019-04-07 16:43:11.179188
Hazel Hayes,,,0,0,0,2019-04-07 16:43:12.217918
Nathan C,,,0,0,0,2019-04-07 16:43:13.258506
Jenn Im,,,0,0,0,2019-04-07 16:43:14.298021
Radio Physics and Electronics,,,0,0,0,2019-04-07 16:43:15.336805
Real World Records,,,0,0,0,2019-04-07 16:43:16.377176
Noah Nicholls,,,0,0,0,2019-04-07 16:43:17.427606
Technology Connections,,,0,0,0,2019-04-07 16:43:18.470003
KBS World TV,,,0,0,0,2019-04-07 16:43:19.516401
Freemeo,,,0,0,0,2019-04-07 16:43:20.569000
Banana Culture Music,,,0,0,0,2019-04-07 16:43:21.608371
Charlie Puth,,,0,0,0,2019-04-07 16:43:22.652801
Pitchfork,,,0,0,0,2019-04-07 16:43:24.474753
RawBeautyKristi,UCOtoxvHLKrIlWbt4MRBWfbQ,2013-02-28T18:28:59.000Z,541284,584,46600721,2019-04-07 16:43:25.570554
Will Smith,,,0,0,0,2019-04-07 16:43:26.617255
MGM,UCf5CjDJvsFvtVIhkfmKAwAA,2005-10-29T08:03:51.000Z,113814,128,131010657,2019-04-07 16:43:27.698804
Peaceful Cuisine,,,0,0,0,2019-04-07 16:43:28.738215
Sprinkleofglitter,UCfAEEhKikW1676DCa_0OWLA,2010-01-18T22:14:13.000Z,2470385,395,174516257,2019-04-07 16:43:29.806607
Sam Sheffer,,,0,0,0,2019-04-07 16:43:30.860127
Special Books by Special Kids,,,0,0,0,2019-04-07 16:43:31.907751
Today I Found Out,,,0,0,0,2019-04-07 16:43:32.954204
Oceana,,,0,0,0,2019-04-07 16:43:33.996702
TheHoonigans,UCXlfi8sf6cKGQ8sOd0-yRuw,2010-10-13T03:06:32.000Z,2730778,648,448460510,2019-04-07 16:43:35.064223
Street Speed 717,,,0,0,0,2019-04-07 16:43:36.102735
TurboTax,UCJdqltkDxOUIvkVlaluFjSw,2006-03-17T21:53:16.000Z,85675,581,109926043,2019-04-07 16:43:37.181932
Jalopnik,,,0,0,0,2019-04-07 16:43:38.225563
Sailing La Vagabonde,,,0,0,0,2019-04-07 16:43:39.268356
Strictly Dumpling,,,0,0,0,2019-04-07 16:43:40.312492
Halfway Anywhere,,,0,0,0,2019-04-07 16:43:41.340703
Emma Massingale,,,0,0,0,2019-04-07 16:43:42.402614
The CGBros,,,0,0,0,2019-04-07 16:43:43.453227
Star Wars HQ,,,0,0,0,2019-04-07 16:43:44.494996
Red Robot - Intelligent Distribution,,,0,0,0,2019-04-07 16:43:45.544944
Bee Ly TV,,,0,0,0,2019-04-07 16:43:46.579508
CNLohr,UCG7yIWtVwcENg_ZS-nahg5g,2006-09-10T14:24:31.000Z,36483,202,5482337,2019-04-07 16:43:47.658663
JayZVEVO,UC_Bf08Y-3m6CMAvTms3EkKg,2009-05-12T05:28:14.000Z,866808,35,517299694,2019-04-07 16:43:48.726120
BreakingBenjaminVEVO,UCzsKCFGWpOk9gxkOjORRkZw,2009-05-12T05:27:23.000Z,571103,31,278141174,2019-04-07 16:43:49.804580
CrowsEyeProductions,UCb1odBsfUVstnlaYW_IiHWw,2007-03-19T12:50:33.000Z,160764,59,18697727,2019-04-07 16:43:50.888532
TobyMacVEVO,UCT8-g1d11o6fkxMNk2p5tWA,2010-01-25T02:07:51.000Z,491099,101,345109709,2019-04-07 16:43:51.967091
Vic Dibitetto,,,0,0,0,2019-04-07 16:43:53.007767
CBS Films,,,0,0,0,2019-04-07 16:43:54.065012
Desus & Mero,,,0,0,0,2019-04-07 16:43:55.118932
Popular Woodworking,,,0,0,0,2019-04-07 16:43:56.158639
JAY,UC4YBs5NpROKPWjUP76x_cRg,2005-08-14T13:33:44.000Z,287,0,0,2019-04-07 16:43:57.301070
Mike H,,,0,0,0,2019-04-07 16:43:58.337275
J Gasser,,,0,0,0,2019-04-07 16:43:59.392409
Livia Giustiniani,,,0,0,0,2019-04-07 16:44:00.427540
Speks,,,0,0,0,2019-04-07 16:44:01.476118
RZSS Highland Wildlife Park,,,0,0,0,2019-04-07 16:44:02.514398
Carlos Campos,,,0,0,0,2019-04-07 16:44:03.559102
StanDrawsSpaceships,,,0,0,0,2019-04-07 16:44:04.683104
Navenanthen Gepardieu,,,0,0,0,2019-04-07 16:44:05.718484
Disney Parks,,,0,0,0,2019-04-07 16:44:06.761159
Daily Davidsons,,,0,0,0,2019-04-07 16:44:07.807223
Haru the Shiba Inu,,,0,0,0,2019-04-07 16:44:08.849625
Battle Universe!,,,0,0,0,2019-04-07 16:44:09.896262
JuJu Smith-Schuster,,,0,0,0,2019-04-07 16:44:10.936690
Sugar Pine 7,,,0,0,0,2019-04-07 16:44:11.981771
Lucas,UC7RGwnsSAEClqqxJ9MxUhyQ,2005-07-19T08:49:58.000Z,2993024,373,256455700,2019-04-07 16:44:13.053256
SuperwomanVlogs,UCsl2vIAHvfb8r7ocg325GfQ,2011-12-27T05:36:43.000Z,2859785,1430,409205807,2019-04-07 16:44:14.134599
KKandbabyJ,,,0,0,0,2019-04-07 16:44:15.181071
Billions,,,0,0,0,2019-04-07 16:44:16.238405
DanTDM,,,0,0,0,2019-04-07 16:44:17.273463
Daz Games,,,0,0,0,2019-04-07 16:44:18.313667
Alex Aiono,,,0,0,0,2019-04-07 16:44:19.375311
Mustache Wax,,,0,0,0,2019-04-07 16:44:20.418803
CBS Philly,,,0,0,0,2019-04-07 16:44:21.457163
New Orleans Saints on NOLA.com,,,0,0,0,2019-04-07 16:44:22.516216
Adam Whitley,,,0,0,0,2019-04-07 16:44:23.561181
Voltfolio,,,0,0,0,2019-04-07 16:44:24.608052
TheGracieC,UC1ViMCLGcs1XyfVelI4Z_PQ,2009-09-09T04:02:37.000Z,11,2,68783,2019-04-07 16:44:25.722741
Chappell Roan,,,0,0,0,2019-04-07 16:44:26.760509
The Players' Tribune,,,0,0,0,2019-04-07 16:44:27.797801
Benn and Gear,,,0,0,0,2019-04-07 16:44:28.841500
Pop & Sports HQ,,,0,0,0,2019-04-07 16:44:29.883019
Ryan Canty,,,0,0,0,2019-04-07 16:44:30.919234
sWooZie,,,0,0,0,2019-04-07 16:44:31.984970
CaptainDisillusion,UCEOXxzW2vU0P-0THehuIIeg,2007-09-18T01:46:44.000Z,1502028,86,104750795,2019-04-07 16:44:33.053844
startelegramvideo,UCs4TGanvFtdeg4E4Muggm9g,2013-06-24T20:10:14.000Z,22795,9983,21872402,2019-04-07 16:44:34.149628
FOX Soccer,,,0,0,0,2019-04-07 16:44:35.191735
TED,,,0,0,0,2019-04-07 16:44:36.243231
Genuine Survival Research Labs,,,0,0,0,2019-04-07 16:44:37.285903
Tim Barrett,,,0,0,0,2019-04-07 16:44:38.331339
OjO Commuter Scooter by OjO Electric,,,0,0,0,2019-04-07 16:44:39.373050
yovo68,UCXX0RWOIBjt4o3ziHu-6a5A,2007-02-10T01:44:25.000Z,64332,142,24185951,2019-04-07 16:44:40.470715
MILCK,UCMS2pfcipyqxlXeL7vgWObA,2006-07-19T00:47:36.000Z,0,0,0,2019-04-07 16:44:41.586377
Bundesliga,UC6UL29enLNe4mqwTfAyeNuw,2006-04-01T22:10:07.000Z,1434516,4801,496496959,2019-04-07 16:44:42.662230
CHauserable,UCjyNmoALXtMGy9pjm1T8IFA,2012-06-24T15:20:49.000Z,4119,0,0,2019-04-07 16:44:43.785820
EVNautilus,UC1KOOWHthbQVXH2kZue3_xA,2011-12-03T04:06:56.000Z,155766,738,45569507,2019-04-07 16:44:44.860887
The Valleyfolk,,,0,0,0,2019-04-07 16:44:45.897891
The Ohana Adventure,,,0,0,0,2019-04-07 16:44:46.937913
Mecum Auctions,,,0,0,0,2019-04-07 16:44:47.982864
In Case You Missed It,,,0,0,0,2019-04-07 16:44:49.030232
That Japanese Man Yuta,,,0,0,0,2019-04-07 16:44:50.072898
New York Daily News,,,0,0,0,2019-04-07 16:44:51.117017
Talks at Google,,,0,0,0,2019-04-07 16:44:52.163665
CityNews Toronto,,,0,0,0,2019-04-07 16:44:53.206426
yeokm1,UC9nun_0-_YGQa5BR2ngGvXA,2006-11-28T11:50:57.000Z,105,67,141993,2019-04-07 16:44:54.316216
Dani Ochoa,,,0,0,0,2019-04-07 16:44:55.366995
TroyeSivanVEVO,,,0,0,0,2019-04-07 16:44:56.418074
GamingWithJen,UC_ItCy-BTDCULPpDPlieUKA,2012-11-28T03:29:45.000Z,4917172,469,920600028,2019-04-07 16:44:57.489079
Diplo,,,0,0,0,2019-04-07 16:44:58.538053
Netflix Asia,,,0,0,0,2019-04-07 16:44:59.591965
4given4ever1,,,0,0,0,2019-04-07 16:45:00.637806
JackWhiteVEVO,UCHYKkKW0MpX5-nDQQas-b6w,2012-02-13T19:44:05.000Z,275085,21,108737793,2019-04-07 16:45:01.732617
Natalies Outlet,,,0,0,0,2019-04-07 16:45:02.780740
videogamedunkey,UCsvn_Po0SmunchJYOWpOxMg,2010-10-21T16:44:21.000Z,5369605,628,1997787555,2019-04-07 16:45:03.855822
Movieclips Trailers,,,0,0,0,2019-04-07 16:45:04.902113
Walking With Giants,,,0,0,0,2019-04-07 16:45:05.943427
KATC,,,0,0,0,2019-04-07 16:45:06.991774
Bleecker Street,,,0,0,0,2019-04-07 16:45:08.032581
Elvis Duran Show,,,0,0,0,2019-04-07 16:45:09.072234
Chris Rosa,,,0,0,0,2019-04-07 16:45:10.114680
Comicbook.com,,,0,0,0,2019-04-07 16:45:11.153529
Jon B.,,,0,0,0,2019-04-07 16:45:12.187867
Vance Joy,,,0,0,0,2019-04-07 16:45:13.224848
Lofty Pursuits,,,0,0,0,2019-04-07 16:45:14.266882
Queen Naija,,,0,0,0,2019-04-07 16:45:15.305835
Troye Sivan,,,0,0,0,2019-04-07 16:45:16.343377
DoodleChaos,UCnVimh35ecf46P_Bt-2AArg,2011-02-25T02:42:54.000Z,218689,124,32281284,2019-04-07 16:45:17.412836
Vsauce2,UCqmugCqELzhIMNYnsjScXXw,2010-12-07T16:43:13.000Z,4100643,350,595274850,2019-04-07 16:45:18.481449
TheKillersVEVO,UCjB3CzA-MwHrDzuXGweNiMg,2009-05-12T05:29:37.000Z,1436867,92,1323480442,2019-04-07 16:45:19.559974
Architectural Digest,,,0,0,0,2019-04-07 16:45:20.599746
Alabama Crimson Tide on AL.com,,,0,0,0,2019-04-07 16:45:21.637403
lisbug,UC9M60NiMsUnSrXg24-GXHCA,2007-04-12T19:18:54.000Z,2215814,1385,447036540,2019-04-07 16:45:22.715142
WhatsUpMoms,UCMfXv2enRXepxG92VoxfrEg,2012-04-03T20:56:15.000Z,2570499,750,1618572530,2019-04-07 16:45:24.642728
Despierta América,,,0,0,0,2019-04-07 16:45:25.692781
Peloton,,,0,0,0,2019-04-07 16:45:26.742733
RagnBoneManVEVO,UCemsMvkKR1VDm5xtupQ9kyg,2014-10-14T19:53:32.000Z,1519759,53,1055511669,2019-04-07 16:45:27.825481
MrMobile [Michael Fisher],,,0,0,0,2019-04-07 16:45:28.881367
Southwest Florida Eagle Cam,,,0,0,0,2019-04-07 16:45:29.922675
Jon Olsson,,,0,0,0,2019-04-07 16:45:30.955295
Mamrie Hart,,,0,0,0,2019-04-07 16:45:31.995631
Chubbyemu,UC8MSOqLbWONmkAaH-fOF_4A,2006-10-04T03:59:51.000Z,1,0,0,2019-04-07 16:45:33.141347
ThisDustIn,,,0,0,0,2019-04-07 16:45:34.187615
RedCurtainEnt,UC17fQJq7fXt9alpRFdvGqyA,2011-11-05T23:35:36.000Z,7981,74,9045479,2019-04-07 16:45:35.273716
Helen Anderson,,,0,0,0,2019-04-07 16:45:36.317828
BMW USA,,,0,0,0,2019-04-07 16:45:37.376013
Dave Lee,,,0,0,0,2019-04-07 16:45:38.417490
NJ.com,,,0,0,0,2019-04-07 16:45:39.465965
OneBitMusicVEVO,UCmzuG19eErHE2MTEFbh5Xlg,2014-11-05T16:48:22.000Z,30939,14,11473009,2019-04-07 16:45:40.592340
Hollyscoop,,,0,0,0,2019-04-07 16:45:41.642016
